student_id,semester_number,term_year,course_code,credits,grade_points
26,6,Spring 2025,DSCI 32012,2,2.7
27,1,Fall 2022,CSCI 11014,3,3.3
27,1,Fall 2022,CSCI 11023,3,3.0
27,1,Fall 2022,CSCI 11032,3,2.0
27,1,Fall 2022,CSCI 11042,3,2.3
27,1,Fall 2022,CSCI 11052,3,2.0
27,1,Fall 2022,CSCI 11062,3,2.3
27,1,Fall 2022,DELT 13302,3,3.0
27,1,Fall 2022,CSCI 11072,2,2.0
27,2,Spring 2023,CSCI 12013,3,3.0
27,2,Spring 2023,CSCI 12022,3,3.7
27,2,Spring 2023,CSCI 12033,3,2.7
27,2,Spring 2023,CSCI 12042,3,2.0
27,2,Spring 2023,CSCI 12052,3,2.0
27,2,Spring 2023,CSCI 12063,3,3.0
27,3,Fall 2023,CSCI 21013,3,2.3
27,3,Fall 2023,CSCI 21023,3,2.7
27,3,Fall 2023,CSCI 21033,3,2.7
27,3,Fall 2023,CSCI 21042,3,2.0
27,3,Fall 2023,CSCI 21052,3,3.3
27,3,Fall 2023,CSCI 21062,3,2.3
27,3,Fall 2023,CSCI 23072,3,2.3
27,3,Fall 2023,DELT 21212,3,2.0
27,3,Fall 2023,MGMT 21012,3,2.3
27,4,Spring 2024,CSCI 22012,3,2.3
27,4,Spring 2024,CSCI 22022,3,2.7
27,4,Spring 2024,CSCI 22032,3,2.3
27,4,Spring 2024,CSCI 22042,3,2.7
27,4,Spring 2024,CSCI 22052,3,2.3
27,4,Spring 2024,CSCI 22062,3,2.7
27,4,Spring 2024,CSCI 22082,3,2.3
27,4,Spring 2024,MGMT 22012,3,2.7
27,4,Spring 2024,CSCI 22072,3,2.7
27,5,Fall 2024,CSCI 31014,3,2.0
27,5,Fall 2024,DELT 33212,3,2.7
27,5,Fall 2024,MGMT 31012,3,3.3
27,5,Fall 2024,CSCI 31082,3,2.0
27,5,Fall 2024,CSEC 31012,3,2.0
27,5,Fall 2024,CSEC 31022,3,2.0
27,6,Spring 2025,CSCI 32012,3,3.0
27,6,Spring 2025,CSCI 32022,3,2.7
27,6,Spring 2025,CSCI 32032,3,2.3
27,6,Spring 2025,CSCI 32042,3,2.3
27,6,Spring 2025,DELT 33212,3,2.3
27,6,Spring 2025,MGMT 31012,3,3.7
27,6,Spring 2025,CSEC 32012,3,3.3
27,6,Spring 2025,CSEC 32022,3,2.0
27,6,Spring 2025,CSEC 32032,3,2.0
28,1,Fall 2023,CSCI 11014,3,2.0
28,1,Fall 2023,CSCI 11023,3,2.0
28,1,Fall 2023,CSCI 11032,3,2.7
28,1,Fall 2023,CSCI 11042,3,2.7
28,1,Fall 2023,CSCI 11052,3,2.7
28,1,Fall 2023,CSCI 11062,3,2.7
28,1,Fall 2023,DELT 13302,3,2.0
28,1,Fall 2023,CSCI 11072,3,2.7
28,2,Spring 2024,CSCI 12013,3,2.0
28,2,Spring 2024,CSCI 12022,3,2.3
28,2,Spring 2024,CSCI 12033,3,2.0
28,2,Spring 2024,CSCI 12042,3,2.0
28,2,Spring 2024,CSCI 12052,3,2.3
28,2,Spring 2024,CSCI 12063,3,2.3
28,3,Fall 2024,CSCI 21013,3,2.0
28,3,Fall 2024,CSCI 21023,3,2.3
28,3,Fall 2024,CSCI 21033,3,2.7
28,3,Fall 2024,CSCI 21042,3,2.3
28,3,Fall 2024,CSCI 21052,3,2.3
28,3,Fall 2024,CSCI 21062,3,2.0
28,3,Fall 2024,CSCI 23072,3,2.0
28,3,Fall 2024,DELT 21212,3,2.0
28,3,Fall 2024,MGMT 21012,3,2.0
28,4,Spring 2025,CSCI 22012,3,2.3
28,4,Spring 2025,CSCI 22022,3,2.0
28,4,Spring 2025,CSCI 22032,3,2.0
28,4,Spring 2025,CSCI 22042,3,2.0
28,4,Spring 2025,CSCI 22052,3,2.0
28,4,Spring 2025,CSCI 22062,3,2.3
28,4,Spring 2025,CSCI 22082,3,2.0
28,4,Spring 2025,MGMT 22012,3,2.7
28,4,Spring 2025,CSCI 22072,3,2.0
29,1,Fall 2023,CSCI 11014,3,2.0
29,1,Fall 2023,CSCI 11023,3,3.3
29,1,Fall 2023,CSCI 11032,3,2.0
29,1,Fall 2023,CSCI 11042,3,2.0
29,1,Fall 2023,CSCI 11052,3,2.7
29,1,Fall 2023,CSCI 11062,3,2.0
29,1,Fall 2023,DELT 13302,3,2.3
29,1,Fall 2023,CSCI 11072,3,2.0
29,2,Spring 2024,CSCI 12013,3,3.0
29,2,Spring 2024,CSCI 12022,3,2.7
29,2,Spring 2024,CSCI 12033,3,2.7
29,2,Spring 2024,CSCI 12042,3,2.7
29,2,Spring 2024,CSCI 12052,3,2.0
29,2,Spring 2024,CSCI 12063,3,2.3
29,3,Fall 2024,CSCI 21013,3,2.3
29,3,Fall 2024,CSCI 21023,3,3.3
29,3,Fall 2024,CSCI 21033,3,2.0
29,3,Fall 2024,CSCI 21042,3,3.0
29,3,Fall 2024,CSCI 21052,3,2.3
29,3,Fall 2024,CSCI 21062,3,2.0
29,3,Fall 2024,CSCI 23072,3,2.0
29,3,Fall 2024,DELT 21212,3,3.0
29,3,Fall 2024,MGMT 21012,3,3.7
29,4,Spring 2025,CSCI 22012,3,2.0
29,4,Spring 2025,CSCI 22022,3,2.0
29,4,Spring 2025,CSCI 22032,3,2.0
29,4,Spring 2025,CSCI 22042,3,2.0
29,4,Spring 2025,CSCI 22052,3,2.7
29,4,Spring 2025,CSCI 22062,3,2.0
29,4,Spring 2025,CSCI 22082,3,2.7
29,4,Spring 2025,MGMT 22012,3,2.0
29,4,Spring 2025,CSCI 22072,3,2.0
30,1,Fall 2021,CSCI 11014,3,2.7
30,1,Fall 2021,CSCI 11023,3,2.0
30,1,Fall 2021,CSCI 11032,3,2.0
30,1,Fall 2021,CSCI 11042,3,2.0
30,1,Fall 2021,CSCI 11052,3,2.7
30,1,Fall 2021,CSCI 11062,3,2.3
30,1,Fall 2021,DELT 13302,3,2.7
30,1,Fall 2021,CSCI 11072,2,2.0
30,2,Spring 2022,CSCI 12013,3,2.3
30,2,Spring 2022,CSCI 12022,3,2.3
30,2,Spring 2022,CSCI 12033,3,2.0
30,2,Spring 2022,CSCI 12042,3,2.7
30,2,Spring 2022,CSCI 12052,3,2.7
30,2,Spring 2022,CSCI 12063,3,2.0
30,3,Fall 2022,CSCI 21013,3,2.3
30,3,Fall 2022,CSCI 21023,3,2.7
30,3,Fall 2022,CSCI 21033,3,2.0
30,3,Fall 2022,CSCI 21042,3,2.3
30,3,Fall 2022,CSCI 21052,3,2.0
30,3,Fall 2022,CSCI 21062,3,2.7
30,3,Fall 2022,CSCI 23072,3,2.3
30,3,Fall 2022,DELT 21212,3,2.0
30,3,Fall 2022,MGMT 21012,3,2.3
30,4,Spring 2023,CSCI 22012,3,2.0
30,4,Spring 2023,CSCI 22022,3,2.3
30,4,Spring 2023,CSCI 22032,3,2.0
30,4,Spring 2023,CSCI 22042,3,2.0
30,4,Spring 2023,CSCI 22052,3,3.0
30,4,Spring 2023,CSCI 22062,3,2.0
30,4,Spring 2023,CSCI 22082,3,2.7
30,4,Spring 2023,MGMT 22012,3,2.0
30,4,Spring 2023,CSCI 22072,3,2.0
30,5,Fall 2023,CSCI 31014,3,2.0
30,5,Fall 2023,DELT 33212,3,2.7
30,5,Fall 2023,MGMT 31012,3,2.0
30,5,Fall 2023,CSCI 31082,3,2.3
30,5,Fall 2023,CSEC 31012,3,3.3
30,5,Fall 2023,CSEC 31022,3,2.3
30,6,Spring 2024,CSCI 32012,3,2.3
30,6,Spring 2024,CSCI 32022,3,2.0
30,6,Spring 2024,CSCI 32032,3,2.0
30,6,Spring 2024,CSCI 32042,3,2.7
30,6,Spring 2024,DELT 33212,3,2.3
30,6,Spring 2024,MGMT 31012,3,2.0
30,6,Spring 2024,CSEC 32012,3,3.3
30,6,Spring 2024,CSEC 32022,3,2.0
30,6,Spring 2024,CSEC 32032,3,2.7
30,6,Spring 2024,DSCI 32012,3,2.0
30,7,Fall 2024,CSCI 43018,3,2.0
30,7,Fall 2024,CSCI 44026,3,2.3
30,7,Fall 2024,CSEC 44012,3,2.0
30,7,Fall 2024,CSEC 44022,3,2.7
30,7,Fall 2024,CSEC 44032,3,3.0
30,7,Fall 2024,CSEC 44042,3,2.0
30,7,Fall 2024,CSEC 44062,3,2.0
30,7,Fall 2024,CSEC 44072,3,2.7
30,7,Fall 2024,DSCI 44022,3,2.7
30,7,Fall 2024,DSCI 44033,3,2.0
30,7,Fall 2024,DSCI 44052,3,2.7
30,7,Fall 2024,AINT 44042,3,2.0
30,7,Fall 2024,SCOM 44022,3,2.7
30,7,Fall 2024,DSCI 44062,2,2.0
30,7,Fall 2024,DSCI 44042,2,2.0
30,8,Spring 2025,CSCI 43018,3,2.0
30,8,Spring 2025,CSCI 44026,3,2.0
30,8,Spring 2025,CSEC 44012,3,2.0
30,8,Spring 2025,CSEC 44022,3,2.0
30,8,Spring 2025,CSEC 44032,3,2.3
30,8,Spring 2025,CSEC 44042,3,2.0
30,8,Spring 2025,CSEC 44062,3,2.3
30,8,Spring 2025,CSEC 44072,3,2.0
30,8,Spring 2025,DSCI 44022,3,2.0
30,8,Spring 2025,DSCI 44033,3,2.7
30,8,Spring 2025,DSCI 44052,3,2.0
30,8,Spring 2025,AINT 44042,3,2.3
30,8,Spring 2025,SCOM 44022,3,2.0
30,8,Spring 2025,DSCI 44042,3,2.3
30,8,Spring 2025,DSCI 44072,2,2.3
31,1,Fall 2022,CSCI 11014,3,2.0
31,1,Fall 2022,CSCI 11023,3,2.7
31,1,Fall 2022,CSCI 11032,3,2.3
31,1,Fall 2022,CSCI 11042,3,2.0
31,1,Fall 2022,CSCI 11052,3,2.3
31,1,Fall 2022,CSCI 11062,3,2.0
31,1,Fall 2022,DELT 13302,3,2.0
31,1,Fall 2022,CSCI 11072,3,2.7
31,2,Spring 2023,CSCI 12013,3,2.0
31,2,Spring 2023,CSCI 12022,3,3.0
31,2,Spring 2023,CSCI 12033,3,2.0
31,2,Spring 2023,CSCI 12042,3,2.0
31,2,Spring 2023,CSCI 12052,3,2.0
31,2,Spring 2023,CSCI 12063,3,2.0
31,3,Fall 2023,CSCI 21013,3,2.0
31,3,Fall 2023,CSCI 21023,3,2.0
31,3,Fall 2023,CSCI 21033,3,2.0
31,3,Fall 2023,CSCI 21042,3,2.0
31,3,Fall 2023,CSCI 21052,3,3.0
31,3,Fall 2023,CSCI 21062,3,2.0
31,3,Fall 2023,CSCI 23072,3,2.3
31,3,Fall 2023,DELT 21212,3,2.3
31,3,Fall 2023,MGMT 21012,3,2.0
31,4,Spring 2024,CSCI 22012,3,2.0
31,4,Spring 2024,CSCI 22022,3,2.3
31,4,Spring 2024,CSCI 22032,3,2.0
31,4,Spring 2024,CSCI 22042,3,2.7
31,4,Spring 2024,CSCI 22052,3,2.3
31,4,Spring 2024,CSCI 22062,3,2.0
31,4,Spring 2024,CSCI 22082,3,2.0
31,4,Spring 2024,MGMT 22012,3,2.0
31,4,Spring 2024,CSCI 22072,2,2.0
31,5,Fall 2024,CSCI 31014,3,3.0
31,5,Fall 2024,DELT 33212,3,2.7
31,5,Fall 2024,MGMT 31012,3,2.3
31,5,Fall 2024,CSCI 31082,3,2.3
31,5,Fall 2024,CSEC 31012,3,2.0
31,5,Fall 2024,CSEC 31022,3,2.0
31,5,Fall 2024,SCOM 31022,2,2.3
31,5,Fall 2024,SCOM 31032,3,2.0
31,6,Spring 2025,CSCI 32012,3,2.0
31,6,Spring 2025,CSCI 32022,3,2.7
31,6,Spring 2025,CSCI 32032,3,2.7
31,6,Spring 2025,CSCI 32042,3,3.0
31,6,Spring 2025,DELT 33212,3,2.3
31,6,Spring 2025,MGMT 31012,3,2.0
31,6,Spring 2025,CSEC 32012,3,2.0
31,6,Spring 2025,CSEC 32022,3,2.3
31,6,Spring 2025,CSEC 32032,3,2.3
31,6,Spring 2025,SCOM 32012,2,2.3
32,1,Fall 2022,CSCI 11014,3,2.7
32,1,Fall 2022,CSCI 11023,3,2.0
32,1,Fall 2022,CSCI 11032,3,3.3
32,1,Fall 2022,CSCI 11042,3,3.0
32,1,Fall 2022,CSCI 11052,3,3.0
32,1,Fall 2022,CSCI 11062,3,2.0
32,1,Fall 2022,DELT 13302,3,2.3
32,1,Fall 2022,CSCI 11072,3,2.3
32,2,Spring 2023,CSCI 12013,3,2.0
32,2,Spring 2023,CSCI 12022,3,3.3
32,2,Spring 2023,CSCI 12033,3,2.7
32,2,Spring 2023,CSCI 12042,3,2.7
32,2,Spring 2023,CSCI 12052,3,2.7
32,2,Spring 2023,CSCI 12063,3,3.0
32,3,Fall 2023,CSCI 21013,3,2.3
32,3,Fall 2023,CSCI 21023,3,2.3
32,3,Fall 2023,CSCI 21033,3,2.7
32,3,Fall 2023,CSCI 21042,3,2.3
32,3,Fall 2023,CSCI 21052,3,2.7
32,3,Fall 2023,CSCI 21062,3,3.3
32,3,Fall 2023,CSCI 23072,3,3.0
32,3,Fall 2023,DELT 21212,3,2.3
32,3,Fall 2023,MGMT 21012,3,2.3
32,4,Spring 2024,CSCI 22012,3,2.7
32,4,Spring 2024,CSCI 22022,3,2.3
32,4,Spring 2024,CSCI 22032,3,3.0
32,4,Spring 2024,CSCI 22042,3,2.7
32,4,Spring 2024,CSCI 22052,3,2.3
32,4,Spring 2024,CSCI 22062,3,2.7
32,4,Spring 2024,CSCI 22082,3,3.3
32,4,Spring 2024,MGMT 22012,3,3.0
32,4,Spring 2024,CSCI 22072,2,2.0
32,5,Fall 2024,CSCI 31014,3,2.0
32,5,Fall 2024,DELT 33212,3,2.7
32,5,Fall 2024,MGMT 31012,3,2.3
32,5,Fall 2024,CSCI 31082,3,2.0
32,5,Fall 2024,CSEC 31012,3,2.3
32,5,Fall 2024,CSEC 31022,3,2.3
32,6,Spring 2025,CSCI 32012,3,2.0
32,6,Spring 2025,CSCI 32022,3,3.7
32,6,Spring 2025,CSCI 32032,3,2.7
32,6,Spring 2025,CSCI 32042,3,2.3
32,6,Spring 2025,DELT 33212,3,2.0
32,6,Spring 2025,MGMT 31012,3,2.7
32,6,Spring 2025,CSEC 32012,3,3.0
32,6,Spring 2025,CSEC 32022,3,3.0
32,6,Spring 2025,CSEC 32032,3,2.0
33,1,Fall 2024,CSCI 11014,3,2.3
33,1,Fall 2024,CSCI 11023,3,2.0
33,1,Fall 2024,CSCI 11032,3,2.0
33,1,Fall 2024,CSCI 11042,3,3.7
33,1,Fall 2024,CSCI 11052,3,2.0
33,1,Fall 2024,CSCI 11062,3,2.3
33,1,Fall 2024,DELT 13302,3,2.0
33,1,Fall 2024,CSCI 11072,3,3.0
33,2,Spring 2025,CSCI 12013,3,2.0
33,2,Spring 2025,CSCI 12022,3,2.3
33,2,Spring 2025,CSCI 12033,3,2.0
33,2,Spring 2025,CSCI 12042,3,3.0
33,2,Spring 2025,CSCI 12052,3,2.0
33,2,Spring 2025,CSCI 12063,3,2.7
34,1,Fall 2023,CSCI 11014,3,2.0
34,1,Fall 2023,CSCI 11023,3,2.3
34,1,Fall 2023,CSCI 11032,3,2.7
34,1,Fall 2023,CSCI 11042,3,2.3
34,1,Fall 2023,CSCI 11052,3,2.0
34,1,Fall 2023,CSCI 11062,3,2.0
34,1,Fall 2023,DELT 13302,3,2.0
34,1,Fall 2023,CSCI 11072,2,3.3
34,2,Spring 2024,CSCI 12013,3,2.0
34,2,Spring 2024,CSCI 12022,3,2.0
34,2,Spring 2024,CSCI 12033,3,2.3
34,2,Spring 2024,CSCI 12042,3,2.3
34,2,Spring 2024,CSCI 12052,3,2.7
34,2,Spring 2024,CSCI 12063,3,2.0
34,3,Fall 2024,CSCI 21013,3,2.3
34,3,Fall 2024,CSCI 21023,3,3.0
34,3,Fall 2024,CSCI 21033,3,2.0
34,3,Fall 2024,CSCI 21042,3,2.7
34,3,Fall 2024,CSCI 21052,3,2.7
34,3,Fall 2024,CSCI 21062,3,2.3
34,3,Fall 2024,CSCI 23072,3,2.3
34,3,Fall 2024,DELT 21212,3,3.0
34,3,Fall 2024,MGMT 21012,3,2.0
34,4,Spring 2025,CSCI 22012,3,2.0
34,4,Spring 2025,CSCI 22022,3,2.3
34,4,Spring 2025,CSCI 22032,3,2.7
34,4,Spring 2025,CSCI 22042,3,2.3
34,4,Spring 2025,CSCI 22052,3,2.0
34,4,Spring 2025,CSCI 22062,3,2.0
34,4,Spring 2025,CSCI 22082,3,2.0
34,4,Spring 2025,MGMT 22012,3,2.3
34,4,Spring 2025,CSCI 22072,3,2.0
35,1,Fall 2022,CSCI 11014,3,2.0
35,1,Fall 2022,CSCI 11023,3,2.7
35,1,Fall 2022,CSCI 11032,3,3.0
35,1,Fall 2022,CSCI 11042,3,2.0
35,1,Fall 2022,CSCI 11052,3,3.7
35,1,Fall 2022,CSCI 11062,3,2.7
35,1,Fall 2022,DELT 13302,3,2.7
35,1,Fall 2022,CSCI 11072,2,2.0
35,2,Spring 2023,CSCI 12013,3,2.3
35,2,Spring 2023,CSCI 12022,3,2.0
35,2,Spring 2023,CSCI 12033,3,2.7
35,2,Spring 2023,CSCI 12042,3,2.7
35,2,Spring 2023,CSCI 12052,3,2.0
35,2,Spring 2023,CSCI 12063,3,2.0
35,3,Fall 2023,CSCI 21013,3,2.0
35,3,Fall 2023,CSCI 21023,3,2.7
35,3,Fall 2023,CSCI 21033,3,2.7
35,3,Fall 2023,CSCI 21042,3,2.3
35,3,Fall 2023,CSCI 21052,3,2.7
35,3,Fall 2023,CSCI 21062,3,2.0
35,3,Fall 2023,CSCI 23072,3,2.7
35,3,Fall 2023,DELT 21212,3,3.0
35,3,Fall 2023,MGMT 21012,3,2.3
35,4,Spring 2024,CSCI 22012,3,3.0
35,4,Spring 2024,CSCI 22022,3,3.3
35,4,Spring 2024,CSCI 22032,3,2.3
35,4,Spring 2024,CSCI 22042,3,3.0
35,4,Spring 2024,CSCI 22052,3,2.0
35,4,Spring 2024,CSCI 22062,3,3.0
35,4,Spring 2024,CSCI 22082,3,3.3
35,4,Spring 2024,MGMT 22012,3,2.3
35,4,Spring 2024,CSCI 22072,3,2.0
35,5,Fall 2024,CSCI 31014,3,2.7
35,5,Fall 2024,DELT 33212,3,2.3
35,5,Fall 2024,MGMT 31012,3,2.0
35,5,Fall 2024,CSCI 31082,3,2.0
35,5,Fall 2024,CSEC 31012,3,2.0
35,5,Fall 2024,CSEC 31022,3,2.0
35,5,Fall 2024,SCOM 31013,2,2.3
35,5,Fall 2024,SCOM 31032,3,2.3
35,6,Spring 2025,CSCI 32012,3,2.0
35,6,Spring 2025,CSCI 32022,3,2.3
35,6,Spring 2025,CSCI 32032,3,2.7
35,6,Spring 2025,CSCI 32042,3,2.7
35,6,Spring 2025,DELT 33212,3,2.0
35,6,Spring 2025,MGMT 31012,3,2.0
35,6,Spring 2025,CSEC 32012,3,2.7
35,6,Spring 2025,CSEC 32022,3,2.7
35,6,Spring 2025,CSEC 32032,3,2.0
35,6,Spring 2025,SCOM 32012,3,3.3
36,1,Fall 2021,CSCI 11014,3,2.3
36,1,Fall 2021,CSCI 11023,3,2.0
36,1,Fall 2021,CSCI 11032,3,2.7
36,1,Fall 2021,CSCI 11042,3,2.7
36,1,Fall 2021,CSCI 11052,3,2.0
36,1,Fall 2021,CSCI 11062,3,2.3
36,1,Fall 2021,DELT 13302,3,2.0
36,1,Fall 2021,CSCI 11072,3,2.3
36,2,Spring 2022,CSCI 12013,3,2.0
36,2,Spring 2022,CSCI 12022,3,2.0
36,2,Spring 2022,CSCI 12033,3,2.0
36,2,Spring 2022,CSCI 12042,3,3.3
36,2,Spring 2022,CSCI 12052,3,2.0
36,2,Spring 2022,CSCI 12063,3,2.3
36,3,Fall 2022,CSCI 21013,3,3.3
36,3,Fall 2022,CSCI 21023,3,2.0
36,3,Fall 2022,CSCI 21033,3,2.3
36,3,Fall 2022,CSCI 21042,3,2.0
36,3,Fall 2022,CSCI 21052,3,2.0
36,3,Fall 2022,CSCI 21062,3,3.0
36,3,Fall 2022,CSCI 23072,3,2.0
36,3,Fall 2022,DELT 21212,3,2.3
36,3,Fall 2022,MGMT 21012,3,2.0
36,4,Spring 2023,CSCI 22012,3,2.3
36,4,Spring 2023,CSCI 22022,3,2.3
36,4,Spring 2023,CSCI 22032,3,2.3
36,4,Spring 2023,CSCI 22042,3,2.3
36,4,Spring 2023,CSCI 22052,3,2.7
36,4,Spring 2023,CSCI 22062,3,2.7
36,4,Spring 2023,CSCI 22082,3,3.0
36,4,Spring 2023,MGMT 22012,3,2.3
36,4,Spring 2023,CSCI 22072,3,3.0
36,5,Fall 2023,CSCI 31014,3,2.0
36,5,Fall 2023,DELT 33212,3,2.7
36,5,Fall 2023,MGMT 31012,3,2.0
36,5,Fall 2023,CSCI 31082,3,2.7
36,5,Fall 2023,CSEC 31012,3,3.0
36,5,Fall 2023,CSEC 31022,3,2.7
36,6,Spring 2024,CSCI 32012,3,2.0
36,6,Spring 2024,CSCI 32022,3,2.3
36,6,Spring 2024,CSCI 32032,3,2.7
36,6,Spring 2024,CSCI 32042,3,2.3
36,6,Spring 2024,DELT 33212,3,2.0
36,6,Spring 2024,MGMT 31012,3,2.0
36,6,Spring 2024,CSEC 32012,3,2.0
36,6,Spring 2024,CSEC 32022,3,2.3
36,6,Spring 2024,CSEC 32032,3,3.0
36,7,Fall 2024,CSCI 43018,3,2.3
36,7,Fall 2024,CSCI 44026,3,2.0
36,7,Fall 2024,CSEC 44012,3,2.7
36,7,Fall 2024,CSEC 44022,3,2.7
36,7,Fall 2024,CSEC 44032,3,2.0
36,7,Fall 2024,CSEC 44042,3,2.3
36,7,Fall 2024,CSEC 44062,3,2.3
36,7,Fall 2024,CSEC 44072,3,2.7
36,7,Fall 2024,DSCI 44022,3,2.3
36,7,Fall 2024,DSCI 44033,3,2.7
36,7,Fall 2024,DSCI 44052,3,2.0
36,7,Fall 2024,AINT 44042,3,2.0
36,7,Fall 2024,SCOM 44022,3,3.3
36,7,Fall 2024,CSEC 44082,2,2.7
36,7,Fall 2024,CSEC 44052,3,2.0
36,8,Spring 2025,CSCI 43018,3,2.3
36,8,Spring 2025,CSCI 44026,3,2.0
36,8,Spring 2025,CSEC 44012,3,2.0
36,8,Spring 2025,CSEC 44022,3,2.7
36,8,Spring 2025,CSEC 44032,3,2.0
36,8,Spring 2025,CSEC 44042,3,3.0
36,8,Spring 2025,CSEC 44062,3,2.0
36,8,Spring 2025,CSEC 44072,3,2.0
36,8,Spring 2025,DSCI 44022,3,2.7
36,8,Spring 2025,DSCI 44033,3,2.7
36,8,Spring 2025,DSCI 44052,3,2.3
36,8,Spring 2025,AINT 44042,3,2.0
36,8,Spring 2025,SCOM 44022,3,2.0
36,8,Spring 2025,CSEC 44052,2,3.0
36,8,Spring 2025,CSEC 44102,3,2.0
37,1,Fall 2021,CSCI 11014,3,3.0
37,1,Fall 2021,CSCI 11023,3,2.0
37,1,Fall 2021,CSCI 11032,3,2.0
37,1,Fall 2021,CSCI 11042,3,3.0
37,1,Fall 2021,CSCI 11052,3,2.3
37,1,Fall 2021,CSCI 11062,3,2.0
37,1,Fall 2021,DELT 13302,3,2.0
37,1,Fall 2021,CSCI 11072,2,2.0
37,2,Spring 2022,CSCI 12013,3,2.0
37,2,Spring 2022,CSCI 12022,3,2.3
37,2,Spring 2022,CSCI 12033,3,2.0
37,2,Spring 2022,CSCI 12042,3,2.3
37,2,Spring 2022,CSCI 12052,3,2.0
37,2,Spring 2022,CSCI 12063,3,2.0
37,3,Fall 2022,CSCI 21013,3,2.0
37,3,Fall 2022,CSCI 21023,3,2.7
37,3,Fall 2022,CSCI 21033,3,2.0
37,3,Fall 2022,CSCI 21042,3,2.0
37,3,Fall 2022,CSCI 21052,3,2.0
37,3,Fall 2022,CSCI 21062,3,2.7
37,3,Fall 2022,CSCI 23072,3,2.0
37,3,Fall 2022,DELT 21212,3,2.3
37,3,Fall 2022,MGMT 21012,3,2.0
37,4,Spring 2023,CSCI 22012,3,2.3
37,4,Spring 2023,CSCI 22022,3,2.0
37,4,Spring 2023,CSCI 22032,3,2.0
37,4,Spring 2023,CSCI 22042,3,3.7
37,4,Spring 2023,CSCI 22052,3,2.0
37,4,Spring 2023,CSCI 22062,3,2.0
37,4,Spring 2023,CSCI 22082,3,2.0
37,4,Spring 2023,MGMT 22012,3,2.7
37,4,Spring 2023,CSCI 22072,2,2.0
37,5,Fall 2023,CSCI 31014,3,2.0
37,5,Fall 2023,DELT 33212,3,2.3
37,5,Fall 2023,MGMT 31012,3,2.7
37,5,Fall 2023,CSCI 31082,3,2.7
37,5,Fall 2023,CSEC 31012,3,2.7
37,5,Fall 2023,CSEC 31022,3,2.7
37,5,Fall 2023,CSCI 31022,3,2.0
37,5,Fall 2023,CSCI 31052,3,2.0
37,6,Spring 2024,CSCI 32012,3,2.0
37,6,Spring 2024,CSCI 32022,3,2.0
37,6,Spring 2024,CSCI 32032,3,2.0
37,6,Spring 2024,CSCI 32042,3,2.0
37,6,Spring 2024,DELT 33212,3,2.0
37,6,Spring 2024,MGMT 31012,3,2.7
37,6,Spring 2024,CSEC 32012,3,2.0
37,6,Spring 2024,CSEC 32022,3,2.0
37,6,Spring 2024,CSEC 32032,3,2.7
37,6,Spring 2024,CSCI 32092,3,2.0
37,6,Spring 2024,CSCI 32073,2,3.0
37,7,Fall 2024,CSCI 43018,3,2.0
37,7,Fall 2024,CSCI 44026,3,2.0
37,7,Fall 2024,CSEC 44012,3,2.3
37,7,Fall 2024,CSEC 44022,3,2.0
37,7,Fall 2024,CSEC 44032,3,2.0
37,7,Fall 2024,CSEC 44042,3,2.0
37,7,Fall 2024,CSEC 44062,3,2.7
37,7,Fall 2024,CSEC 44072,3,2.0
37,7,Fall 2024,DSCI 44022,3,2.7
37,7,Fall 2024,DSCI 44033,3,3.0
37,7,Fall 2024,DSCI 44052,3,3.3
37,7,Fall 2024,AINT 44042,3,2.0
37,7,Fall 2024,SCOM 44022,3,2.0
37,7,Fall 2024,CSCI 44062,3,3.0
37,7,Fall 2024,CSCI 44072,2,2.0
37,8,Spring 2025,CSCI 43018,3,2.0
37,8,Spring 2025,CSCI 44026,3,2.3
37,8,Spring 2025,CSEC 44012,3,2.0
37,8,Spring 2025,CSEC 44022,3,2.3
37,8,Spring 2025,CSEC 44032,3,2.0
37,8,Spring 2025,CSEC 44042,3,2.7
37,8,Spring 2025,CSEC 44062,3,2.7
37,8,Spring 2025,CSEC 44072,3,2.3
37,8,Spring 2025,DSCI 44022,3,2.0
37,8,Spring 2025,DSCI 44033,3,2.7
37,8,Spring 2025,DSCI 44052,3,2.0
37,8,Spring 2025,AINT 44042,3,2.0
37,8,Spring 2025,SCOM 44022,3,2.7
37,8,Spring 2025,CSCI 44112,2,2.0
37,8,Spring 2025,CSCI 44103,2,2.3
38,1,Fall 2022,CSCI 11014,3,2.3
38,1,Fall 2022,CSCI 11023,3,2.3
38,1,Fall 2022,CSCI 11032,3,2.3
38,1,Fall 2022,CSCI 11042,3,2.0
38,1,Fall 2022,CSCI 11052,3,2.7
38,1,Fall 2022,CSCI 11062,3,2.0
38,1,Fall 2022,DELT 13302,3,2.0
38,1,Fall 2022,CSCI 11072,2,2.0
38,2,Spring 2023,CSCI 12013,3,2.3
38,2,Spring 2023,CSCI 12022,3,2.0
38,2,Spring 2023,CSCI 12033,3,3.3
38,2,Spring 2023,CSCI 12042,3,3.0
38,2,Spring 2023,CSCI 12052,3,2.3
38,2,Spring 2023,CSCI 12063,3,2.3
38,3,Fall 2023,CSCI 21013,3,2.0
38,3,Fall 2023,CSCI 21023,3,2.3
38,3,Fall 2023,CSCI 21033,3,2.3
38,3,Fall 2023,CSCI 21042,3,2.7
38,3,Fall 2023,CSCI 21052,3,2.0
